40.7999992	-15.96	1365.08337
40.7999992	-15.96	1360.09094
40.7999992	-15.96	1355.09851
40.7999992	-15.96	1350.10608
40.7999992	-15.96	1345.11365
40.7999992	-15.96	1340.12122
40.7999992	-15.96	1335.12878
40.7999992	-15.96	1330.13635
40.7999992	-15.96	1325.14392
40.7999992	-15.96	1320.15149
40.7999992	-15.96	1315.15906
40.7999992	-15.96	1310.16663
40.7999992	-15.96	1305.17419
40.7999992	-15.96	1300.18176
40.7999992	-15.96	1295.18945
40.7999992	-15.96	1290.19702
40.7999992	-15.96	1285.20459
40.7999992	-15.96	1280.21216
40.7999992	-15.96	1275.21973
40.7999992	-15.96	1270.22729
40.7999992	-15.96	1265.23486
40.7999992	-15.96	1260.24243
40.7999992	-15.96	1255.25
40.7999992	-15.96	1250.25757
40.7999992	-15.96	1245.26514
40.7999992	-15.96	1240.27271
40.7999992	-15.96	1235.28027
40.7999992	-15.96	1230.28784
40.7999992	-15.96	1225.29541
40.7999992	-15.96	1220.30298
40.7999992	-15.96	1215.31055
40.7999992	-15.96	1210.31824
40.7999992	-15.96	1205.32581
40.7999992	-15.96	1200.33337
40.7999992	-15.96	1195.34094
40.7999992	-15.96	1190.34851
40.7999992	-15.96	1185.35608
40.7999992	-15.96	1180.36365
40.7999992	-15.96	1175.37122
40.7999992	-15.96	1170.37878
40.7999992	-15.96	1165.38635
40.7999992	-15.96	1160.39392
40.7999992	-15.96	1155.40149
40.7999992	-15.96	1150.40906
40.7999992	-15.96	1145.41663
40.7999992	-15.96	1140.42419
40.7999992	-15.96	1135.43176
40.7999992	-15.96	1130.43945
40.7999992	-15.96	1125.44702
40.7999992	-15.96	1120.45459
40.7999992	-15.96	1115.46216
40.7999992	-15.96	1110.46973
40.7999992	-15.96	1105.47729
40.7999992	-15.96	1100.48486
40.7999992	-15.96	1095.49243
40.7999992	-15.96	1090.5
40.7999992	-15.96	1085.50757
40.7999992	-15.96	1080.51514
40.7999992	-15.96	1075.52271
40.7999992	-15.96	1070.53027
40.7999992	-15.96	1065.53784
40.7999992	-15.96	1060.54541
40.7999992	-15.96	1055.55298
40.7999992	-15.96	1050.56055
40.7999992	-15.96	1045.56824
40.7999992	-15.96	1040.57581
40.7999992	-15.96	1035.58337
40.7999992	-15.96	1030.59094
40.7999992	-15.96	1025.59851
40.7999992	-15.96	1020.60608
40.7999992	-15.96	1015.61365
40.7999992	-15.96	1010.62122
40.7999992	-15.96	1005.62878
40.7999992	-15.96	1000.63635
40.7999992	-15.96	995.643921
40.7999992	-15.96	990.651489
40.7999992	-15.96	985.659119
40.7999992	-15.96	980.666687
40.7999992	-15.96	975.674255
40.7999992	-15.96	970.681824
40.7999992	-15.96	965.689392
40.7999992	-15.96	960.69696
40.7999992	-15.96	955.704529
40.7999992	-15.96	950.712097
40.7999992	-15.96	945.719727
40.7999992	-15.96	940.727295
40.7999992	-15.96	935.734863
40.7999992	-15.96	930.742432
40.7999992	-15.96	925.75
40.7999992	-15.96	920.757568
40.7999992	-15.96	915.765137
40.7999992	-15.96	910.772705
40.7999992	-15.96	905.780273
40.7999992	-15.96	900.787903
40.7999992	-15.96	895.795471
40.7999992	-15.96	890.80304
40.7999992	-15.96	885.810608
40.7999992	-15.96	880.818176
40.7999992	-15.96	875.825745
